"occurrenceID","InstitutionCode","CollectionCode","catalogNumber","class","ScientificName","Year","Month","Day","verbatimEventDate","eventDate","recordedBy","recordNumber","FieldNotes","Country","StateProvince","County","Island","IslandGroup","Locality","MinimumElevationInMeters","MaximumElevationInMeters","VerbatimElevation","DecimalLatitude","DecimalLongitude","GeodeticDatum","CoordinateUncertaintyInMeters","VerbatimCoordinateSystem","GeoreferenceProtocol","GeoreferenceRemarks","GeoreferenceSources","GeoreferencedDate","GeoreferencedBy","GeoreferenceVerificationStatus","VerbatimLatitude","VerbatimLongitude","Genus","specificEpithet","infraspecificEpithet"
"KU:Birds:81626","KU","Birds","81626","Aves","Carpodacus mexicanus",1897,4,6,"06 April 1897","1897-04-06",,,,"USA","California","Alameda",,,"Hayward","0","0",,"37.6347313","-122.0881729","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Carpodacus","mexicanus",
"KU:Birds:32269","KU","Birds","32269","Aves","Chamaea fasciata",1951,11,2,"02 November 1951","1951-11-02","Bowers, D.E.","DEB 24",,"USA","California","Alameda",,,"Strawberry Canyon, s facing slope above Univ. of CA Bot. Garden","0","0",,"37.8754631","-122.2434998","WGS84","615.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Chamaea","fasciata",
"KU:Birds:81616","KU","Birds","81616","Aves","Catharus guttatus",1897,2,15,"15 February 1897","1897-02-15","Emerson, W.O.",,,"USA","California","Alameda",,,"Hayward","0","0",,"37.6347313","-122.0881729","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Catharus","guttatus",
"KU:Birds:81615","KU","Birds","81615","Aves","Catharus ustulatus",1897,5,6,"06 May 1897","1897-05-06",,,,"USA","California","Alameda",,,"Hayward","0","0",,"37.6347313","-122.0881729","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Catharus","ustulatus",
"KU:Birds:46041","KU","Birds","46041","Aves","Turdus migratorius",1962,4,9,"09 April 1962","1962-04-09","LEFFLER, S.  R.","146",,"USA","California","Alameda",,,"Berkely, Univ. of Berkeley Campus","0","0",,"37.8737016","-122.2523403","WGS84","1338.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Google Earth","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Turdus","migratorius",
"KU:Birds:13707","KU","Birds","13707","Aves","Zoothera naevia",1924,11,23,"23 November 1924","1924-11-23","Hall, E.R.","599",,"USA","California","Alameda",,,"Claremont Canyon","0","0",,"37.8669938","-122.2297668","WGS84","1779.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Zoothera","naevia",
"KU:Birds:17134","KU","Birds","17134","Aves","Dendroica coronata",1928,10,23,"23 October 1928","1928-10-23","found dead","RAS B542",,"USA","California","Alameda",,,"Berkeley","0","0",,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Dendroica","coronata",
"KU:Birds:17135","KU","Birds","17135","Aves","Dendroica coronata",1928,10,24,"24 October 1928","1928-10-24","found dead","RAS B543",,"USA","California","Alameda",,,"Berkeley","0","0",,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Dendroica","coronata",
"KU:Birds:81617","KU","Birds","81617","Aves","Vermivora celata",1897,3,22,"22 March 1897","1897-03-22",,,,"USA","California","Alameda",,,"Hayward","0","0",,"37.6347313","-122.0881729","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Vermivora","celata",
"KU:Birds:13708","KU","Birds","13708","Aves","Cistothorus palustris",1924,11,28,"28 November 1924","1924-11-28","Hall, E.R.","600",,"USA","California","Alameda",,,"Bay Farm Island","0","0",,"37.7364771","-122.22049","WGS84","5201.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Cistothorus","palustris",
"KU:Birds:15956","KU","Birds","15956","Aves","Thryomanes bewickii",1925,12,12,"12 December 1925","1925-12-12","Hall, E.R.","341",,"USA","California","Alameda",,,"Berkeley","0","0",,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Thryomanes","bewickii",
"KU:Birds:15958","KU","Birds","15958","Aves","Thryomanes bewickii",1925,12,12,"12 December 1925","1925-12-12","Hall, E.R.","341",,"USA","California","Alameda",,,"Berkeley","0","0",,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Thryomanes","bewickii",
"KU:Birds:17825","KU","Birds","17825","Aves","Thryomanes bewickii",1925,12,12,"12 December 1925","1925-12-12","Hall, E.R.","195",,"USA","California","Alameda",,,"Berkeley","0","0",,"37.8697281","-122.272583","WGS84","4036","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Thryomanes","bewickii",
"KU:Birds:81606","KU","Birds","81606","Aves","Thryomanes bewickii",1897,3,9,"09 March 1897","1897-03-09",,,,"USA","California","Alameda",,,"Hayward","0","0",,"37.6347313","-122.0881729","WGS84","7255","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:24000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Thryomanes","bewickii",
"KU:Birds:13709","KU","Birds","13709","Aves","Vireo huttoni",1924,11,28,"28 November 1924","1924-11-28","Hall, E.R.","597",,"USA","California","Alameda",,,"Berkeley, Claremont Canyon","0","0",,"37.8664518","-122.229681","WGS84","1838.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Christine Coltellaro (UWBM)","requires verification",,,"Vireo","huttoni",
"KU:Birds:42455","KU","Birds","42455","Aves","Passer domesticus",1962,11,30,"30 November 1962","1962-11-30","Johnston, R. F.","1823",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42435","KU","Birds","42435","Aves","Passer domesticus",1962,11,15,"15 November 1962","1962-11-15","Johnston, R. F.","1854",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42436","KU","Birds","42436","Aves","Passer domesticus",1962,11,15,"15 November 1962","1962-11-15","Johnston, R. F./Stallcup, R. S","1855",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42431","KU","Birds","42431","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","338",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42463","KU","Birds","42463","Aves","Passer domesticus",1962,11,30,"30 November 1962","1962-11-30","Johnston, R. F. /Stallcup, R.","1872",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42426","KU","Birds","42426","Aves","Passer domesticus",1962,11,13,"13 November 1962","1962-11-13","Johnston, R. F. /McCarty, J. M","1826",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42423","KU","Birds","42423","Aves","Passer domesticus",1962,11,13,"13 November 1962","1962-11-13","Gaunt, A. S. /McCarty, J. M","680",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44235","KU","Birds","44235","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","342",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44242","KU","Birds","44242","Aves","Passer domesticus",1963,10,29,"29 October 1963","1963-10-29","Yang, S. Y.","354",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44222","KU","Birds","44222","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","105",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44229","KU","Birds","44229","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","336",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44220","KU","Birds","44220","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Selander, R. K.","6541",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44221","KU","Birds","44221","Aves","Passer domesticus",1963,10,29,"29 October 1963","1963-10-29","Selander, R. K.","6557",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44231","KU","Birds","44231","Aves","Passer domesticus",1962,11,13,"13 November 1962","1962-11-13","Johnston, R. F. /McCarty, Jr.","1886",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44205","KU","Birds","44205","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Cantu, G.","1226",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42428","KU","Birds","42428","Aves","Passer domesticus",1962,11,13,"13 November 1962","1962-11-13","Johnston, R. F. /McCarty, J. M","1851",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44228","KU","Birds","44228","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","335",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42460","KU","Birds","42460","Aves","Passer domesticus",1962,11,30,"30 November 1962","1962-11-30","Johnston, R. F. /Stallcup, R.","1869",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42424","KU","Birds","42424","Aves","Passer domesticus",1962,11,13,"13 November 1962","1962-11-13","Gaunt, A. S. /McCarty, J. M","681",,"USA","California","Alameda",,,"Oakland, Lake Merritt","0","0",,"37.8035374","-122.2571907","WGS84","1099.0","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"BioGeomancer","2009-11-16","Kevin Epperly (UWBM)","requires verification",,,"Passer","domesticus",
"KU:Birds:42458","KU","Birds","42458","Aves","Passer domesticus",1962,11,30,"30 November 1962","1962-11-30","Johnston, R. F. /Stallcup, R.","1867",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44240","KU","Birds","44240","Aves","Passer domesticus",1963,10,29,"29 October 1963","1963-10-29","Yang, S. Y.","352",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:42430","KU","Birds","42430","Aves","Passer domesticus",1962,11,13,"13 November 1962","1962-11-13","Johnston, R. F. /McCarty, J. M","1885",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44237","KU","Birds","44237","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","344",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44239","KU","Birds","44239","Aves","Passer domesticus",1963,10,29,"29 October 1963","1963-10-29","Yang, S. Y.","351",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44232","KU","Birds","44232","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Yang, S. Y.","339",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44215","KU","Birds","44215","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Cantu, G.","1236",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44213","KU","Birds","44213","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Cantu, G.","1234",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
"KU:Birds:44212","KU","Birds","44212","Aves","Passer domesticus",1963,10,28,"28 October 1963","1963-10-28","Cantu, G.","1233",,"USA","California","Alameda",,,"Oakland","0","0",,"37.7853279","-122.2280731","WGS84","11719","decimal degrees","MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices",,"Terrain Navigator 5.03 USGS 1:100000","2004-12-23","Dan Stewart (MVZ)","requires verification",,,"Passer","domesticus",
